Type, Ing, Ing1, Ing2, Ing3, Ing4, Ing5, Ing6, Ing7, Ing8, Ing9, Ing10, Rating
Main, corn starch, salt, pepper, sugar, vinegar, garlic salt, boneless skinless chicken breasts, eggs, soy sauce, ketchup, canola oil, 1.0
Main, pepper, sugar, ketchup, salt, garlic salt, vinegar, boneless skinless chicken breasts, soy sauce, canola oil, eggs, corn starch, 1.0
Main, salt, soy sauce, garlic salt, vinegar, ketchup, pepper, sugar, eggs, canola oil, corn starch, boneless skinless chicken breasts, 1.0
Main, canola oil, ketchup, sugar, boneless skinless chicken breasts, garlic salt, salt, eggs, pepper, soy sauce, vinegar, corn starch, 1.0
Main, sugar, canola oil, pepper, boneless skinless chicken breasts, ketchup, soy sauce, corn starch, salt, vinegar, garlic salt, eggs, 1.0
Main, ketchup, corn starch, salt, sugar, garlic salt, pepper, soy sauce, vinegar, boneless skinless chicken breasts, eggs, canola oil, 1.0
Main, vinegar, canola oil, sugar, ketchup, corn starch, pepper, soy sauce, eggs, garlic salt, salt, boneless skinless chicken breasts, 1.0
Main, soy sauce, salt, corn starch, eggs, canola oil, ketchup, garlic salt, sugar, vinegar, boneless skinless chicken breasts, pepper, 1.0
Main, garlic salt, boneless skinless chicken breasts, ketchup, vinegar, corn starch, pepper, soy sauce, eggs, salt, canola oil, sugar, 1.0
Main, chicken, chicken broth, tomatoes, cream of chicken soup, sour cream, cumin, diced onions, garlic powder, shredded cheddar cheese, instant rice, null, 0.75
Main, instant rice, shredded cheddar cheese, cream of chicken soup, chicken broth, diced onions, chicken, sour cream, tomatoes, cumin, garlic powder, null, 0.75
Main, cream of chicken soup, garlic powder, instant rice, cumin, chicken broth, sour cream, tomatoes, shredded cheddar cheese, diced onions, chicken, null, 0.75
Main, sour cream, cream of chicken soup, tomatoes, chicken broth, shredded cheddar cheese, chicken, garlic powder, cumin, diced onions, instant rice, null, 0.75
Main, diced onions, instant rice, chicken, tomatoes, cumin, chicken broth, cream of chicken soup, shredded cheddar cheese, garlic powder, sour cream, null, 0.75
Main, tomatoes, sour cream, garlic powder, instant rice, chicken, diced onions, shredded cheddar cheese, cumin, cream of chicken soup, chicken broth, null, 0.75
Main, cumin, sour cream, instant rice, garlic powder, shredded cheddar cheese, cream of chicken soup, chicken broth, diced onions, chicken, tomatoes, null, 0.75
Main, garlic powder, shredded cheddar cheese, chicken broth, cumin, instant rice, cream of chicken soup, chicken, diced onions, tomatoes, sour cream, null, 0.75
Main, chicken broth, tomatoes, cumin, shredded cheddar cheese, cream of chicken soup, garlic powder, sour cream, diced onions, instant rice, chicken, null, 0.75
Main, shredded cheddar cheese, cream of chicken soup, chicken, diced onions, garlic powder, sour cream, tomatoes, instant rice, chicken broth, cumin, null, 0.75
Main, boneless chicken breast, broccoli, pasta, condensed soup, shredded cheese, pepper, salt, null, null, null, null, 0.75
Main, broccoli, boneless chicken breast, pepper, condensed soup, shredded cheese, salt, pasta, null, null, null, null, 0.75
Main, pasta, shredded cheese, broccoli, salt, pepper, boneless chicken breast, condensed soup, null, null, null, null, 0.75
Main, condensed soup, salt, broccoli, boneless chicken breast, shredded cheese, pasta, pepper, null, null, null, null, 0.75
Main, shredded cheese, broccoli, salt, pasta, pepper, boneless chicken breast, condensed soup, null, null, null, null, 0.75
Main, salt, pepper, shredded cheese, broccoli, condensed soup, pasta, boneless chicken breast, null, null, null, null, 0.75
Main, pepper, broccoli, pasta, condensed soup, boneless chicken breast, salt, shredded cheese, null, null, null, null, 0.75
Main, boneless skinless chicken breasts, greek seasoning, lemon, coconut oil, null, null, null, null, null, null, null, 0.75
Main, greek seasoning, coconut oil, lemon, boneless skinless chicken breasts, null, null, null, null, null, null, null, 0.75
Main, coconut oil, greek seasoning, boneless skinless chicken breasts, lemon, null, null, null, null, null, null, null, 0.75
Main, lemon, boneless skinless chicken breasts, greek seasoning, coconut oil, null, null, null, null, null, null, null, 0.75
Main, olive oil, cherry tomatoes, garlic, onions, fresh basil leaves, balsamic vinegar, boneless skinless chicken breasts, null, null, null, null, 0.75
Main, boneless skinless chicken breasts, garlic, fresh basil leaves, olive oil, balsamic vinegar, cherry tomatoes, onions, null, null, null, null, 0.75
Main, cherry tomatoes, olive oil, boneless skinless chicken breasts, garlic, onions, fresh basil leaves, balsamic vinegar, null, null, null, null, 0.75
Main, onions, garlic, balsamic vinegar, olive oil, fresh basil leaves, cherry tomatoes, boneless skinless chicken breasts, null, null, null, null, 0.75
Main, garlic, onions, fresh basil leaves, cherry tomatoes, boneless skinless chicken breasts, olive oil, balsamic vinegar, null, null, null, null, 0.75
Main, fresh basil leaves, olive oil, garlic, boneless skinless chicken breasts, onions, balsamic vinegar, cherry tomatoes, null, null, null, null, 0.75
Main, balsamic vinegar, boneless skinless chicken breasts, fresh basil leaves, garlic, cherry tomatoes, olive oil, onions, null, null, null, null, 0.75
Main, garlic, brown sugar, boneless skinless chicken breasts, olive oil, null, null, null, null, null, null, null, 0.75
Main, olive oil, garlic, boneless skinless chicken breasts, brown sugar, null, null, null, null, null, null, null, 0.75
Main, brown sugar, boneless skinless chicken breasts, garlic, olive oil, null, null, null, null, null, null, null, 0.75
Main, boneless skinless chicken breasts, brown sugar, olive oil, garlic, null, null, null, null, null, null, null, 0.75
Main, chicken thighs, chopped parsley, garlic, brown sugar, cayenne pepper, salt, unsalted butter, null, null, null, null, 0.75
Main, garlic, chicken thighs, salt, brown sugar, chopped parsley, cayenne pepper, unsalted butter, null, null, null, null, 0.75
Main, salt, cayenne pepper, garlic, unsalted butter, chopped parsley, brown sugar, chicken thighs, null, null, null, null, 0.75
Main, brown sugar, unsalted butter, cayenne pepper, garlic, salt, chicken thighs, chopped parsley, null, null, null, null, 0.75
Main, cayenne pepper, unsalted butter, garlic, brown sugar, salt, chicken thighs, chopped parsley, null, null, null, null, 0.75
Main, unsalted butter, chopped parsley, salt, garlic, brown sugar, cayenne pepper, chicken thighs, null, null, null, null, 0.75
Main, chopped parsley, chicken thighs, garlic, salt, cayenne pepper, unsalted butter, brown sugar, null, null, null, null, 0.75
Main, boneless chicken breast, butter, salt, fresh parsley, capers in brine, pepper, fresh lemon juice, chicken stock, olive oil, all-purpose flour, null, 0.75
Main, salt, all-purpose flour, chicken stock, butter, olive oil, boneless chicken breast, capers in brine, pepper, fresh lemon juice, fresh parsley, null, 0.75
Main, pepper, olive oil, fresh parsley, chicken stock, salt, capers in brine, butter, fresh lemon juice, boneless chicken breast, all-purpose flour, null, 0.75
Main, all-purpose flour, butter, fresh lemon juice, capers in brine, boneless chicken breast, pepper, fresh parsley, chicken stock, olive oil, salt, null, 0.75
Main, butter, chicken stock, capers in brine, boneless chicken breast, fresh lemon juice, salt, fresh parsley, pepper, all-purpose flour, olive oil, null, 0.75
Main, olive oil, capers in brine, butter, boneless chicken breast, pepper, salt, all-purpose flour, chicken stock, fresh lemon juice, fresh parsley, null, 0.75
Main, fresh lemon juice, olive oil, pepper, salt, capers in brine, butter, fresh parsley, boneless chicken breast, all-purpose flour, chicken stock, null, 0.75
Main, chicken stock, capers in brine, olive oil, pepper, fresh parsley, fresh lemon juice, salt, butter, boneless chicken breast, all-purpose flour, null, 0.75
Main, capers in brine, all-purpose flour, olive oil, chicken stock, butter, salt, fresh lemon juice, fresh parsley, pepper, boneless chicken breast, null, 0.75
Main, fresh parsley, boneless chicken breast, butter, salt, chicken stock, capers in brine, fresh lemon juice, pepper, all-purpose flour, olive oil, null, 0.75
Main, chicken breast halves, milk, cracked black pepper, pan drippings, kosher salt, self rising flour, cooking oil, cajun seasoning, seasoned flour, large eggs, null, 0.75
Main, cajun seasoning, cooking oil, chicken breast halves, pan drippings, seasoned flour, milk, self rising flour, large eggs, cracked black pepper, kosher salt, null, 0.75
Main, self rising flour, cracked black pepper, cooking oil, chicken breast halves, large eggs, milk, pan drippings, cajun seasoning, kosher salt, seasoned flour, null, 0.75
Main, kosher salt, milk, cracked black pepper, large eggs, self rising flour, chicken breast halves, cooking oil, pan drippings, cajun seasoning, seasoned flour, null, 0.75
Main, cracked black pepper, seasoned flour, pan drippings, milk, chicken breast halves, large eggs, cajun seasoning, cooking oil, kosher salt, self rising flour, null, 0.75
Main, milk, cooking oil, cajun seasoning, large eggs, seasoned flour, cracked black pepper, chicken breast halves, kosher salt, self rising flour, pan drippings, null, 0.75
Main, large eggs, seasoned flour, cracked black pepper, cooking oil, chicken breast halves, cajun seasoning, kosher salt, pan drippings, self rising flour, milk, null, 0.75
Main, cooking oil, kosher salt, seasoned flour, large eggs, self rising flour, pan drippings, cajun seasoning, cracked black pepper, milk, chicken breast halves, null, 0.75
Main, pan drippings, self rising flour, cajun seasoning, cooking oil, large eggs, seasoned flour, chicken breast halves, milk, cracked black pepper, kosher salt, null, 0.75
Main, seasoned flour, self rising flour, large eggs, cracked black pepper, milk, chicken breast halves, kosher salt, pan drippings, cooking oil, cajun seasoning, null, 0.75
Main, chicken thighs, garlic powder, carrots, potatoes, onion soup mix, olive oil, chicken drumsticks, null, null, null, null, 0.75
Main, chicken drumsticks, potatoes, carrots, garlic powder, chicken thighs, onion soup mix, olive oil, null, null, null, null, 0.75
Main, carrots, chicken drumsticks, olive oil, onion soup mix, chicken thighs, garlic powder, potatoes, null, null, null, null, 0.75
Main, potatoes, olive oil, onion soup mix, carrots, chicken thighs, chicken drumsticks, garlic powder, null, null, null, null, 0.75
Main, onion soup mix, chicken thighs, olive oil, carrots, chicken drumsticks, garlic powder, potatoes, null, null, null, null, 0.75
Main, olive oil, chicken thighs, garlic powder, onion soup mix, chicken drumsticks, carrots, potatoes, null, null, null, null, 0.75
Main, garlic powder, potatoes, onion soup mix, chicken thighs, carrots, olive oil, chicken drumsticks, null, null, null, null, 0.75
Main, boneless skinless chicken breasts, lemon juice, butter, paprika, parsley, seasoning, garlic powder, pepper, lemon slices, salt, null, 0.75
Main, salt, paprika, butter, garlic powder, lemon slices, parsley, boneless skinless chicken breasts, seasoning, pepper, lemon juice, null, 0.75
Main, pepper, garlic powder, butter, boneless skinless chicken breasts, paprika, seasoning, lemon juice, salt, parsley, lemon slices, null, 0.75
Main, lemon juice, boneless skinless chicken breasts, lemon slices, paprika, pepper, parsley, seasoning, salt, garlic powder, butter, null, 0.75
Main, seasoning, garlic powder, pepper, salt, parsley, boneless skinless chicken breasts, lemon slices, butter, paprika, lemon juice, null, 0.75
Main, garlic powder, parsley, lemon slices, seasoning, salt, paprika, lemon juice, pepper, butter, boneless skinless chicken breasts, null, 0.75
Main, paprika, salt, lemon juice, boneless skinless chicken breasts, garlic powder, lemon slices, seasoning, parsley, pepper, butter, null, 0.75
Main, butter, pepper, seasoning, garlic powder, boneless skinless chicken breasts, lemon juice, salt, paprika, lemon slices, parsley, null, 0.75
Main, parsley, boneless skinless chicken breasts, butter, garlic powder, salt, pepper, lemon juice, seasoning, lemon slices, paprika, null, 0.75
Main, lemon slices, seasoning, pepper, butter, garlic powder, lemon juice, parsley, boneless skinless chicken breasts, salt, paprika, null, 0.75
Main, chicken breasts, panko breadcrumbs, garlic, olive oil, null, null, null, null, null, null, null, 0.75
Main, garlic, panko breadcrumbs, chicken breasts, olive oil, null, null, null, null, null, null, null, 0.75
Main, olive oil, chicken breasts, garlic, panko breadcrumbs, null, null, null, null, null, null, null, 0.75
Main, panko breadcrumbs, chicken breasts, olive oil, garlic, null, null, null, null, null, null, null, 0.75
Main, chicken, barbecue sauce, lettuce, low-fat ranch dressing, slider buns, jack cheese, null, null, null, null, null, 1.0
Main, slider buns, jack cheese, barbecue sauce, lettuce, chicken, low-fat ranch dressing, null, null, null, null, null, 1.0
Main, jack cheese, low-fat ranch dressing, chicken, barbecue sauce, lettuce, slider buns, null, null, null, null, null, 1.0
Main, barbecue sauce, slider buns, lettuce, low-fat ranch dressing, chicken, jack cheese, null, null, null, null, null, 1.0
Main, low-fat ranch dressing, jack cheese, barbecue sauce, slider buns, chicken, lettuce, null, null, null, null, null, 1.0
Main, lettuce, slider buns, jack cheese, barbecue sauce, low-fat ranch dressing, chicken, null, null, null, null, null, 1.0
Main, boneless skinless chicken breasts, garlic powder, beer, dried oregano, black pepper, salt, null, null, null, null, null, 0.75
Main, beer, boneless skinless chicken breasts, garlic powder, black pepper, salt, dried oregano, null, null, null, null, null, 0.75
