Type, Ing, Ing1, Ing2, Ing3, Ing4, Ing5, Ing6, Ing7, Ing8, Ing9, Ing10, Rating
Dessert, greek yogurt, bananas, cocoa powder, cinnamon, peanut butter, null, null, null, null, null, null, 0.5
Dessert, cinnamon, cocoa powder, greek yogurt, bananas, peanut butter, null, null, null, null, null, null, 0.5
Dessert, avocado, unsweetened dutch process cocoa, dark chocolate, vanilla extract, sprinkles, light coconut milk, honey, whipped cream, salt, cocoa, null, 1.0
Dessert, light coconut milk, sprinkles, salt, whipped cream, avocado, honey, dark chocolate, unsweetened dutch process cocoa, cocoa, vanilla extract, null, 1.0
Dessert, unsweetened dutch process cocoa, salt, cocoa, dark chocolate, avocado, sprinkles, vanilla extract, honey, whipped cream, light coconut milk, null, 1.0
Dessert, honey, dark chocolate, unsweetened dutch process cocoa, whipped cream, vanilla extract, sprinkles, avocado, salt, cocoa, light coconut milk, null, 1.0
Dessert, dark chocolate, honey, whipped cream, vanilla extract, sprinkles, cocoa, light coconut milk, unsweetened dutch process cocoa, salt, avocado, null, 1.0
Dessert, vanilla extract, avocado, light coconut milk, cocoa, whipped cream, honey, dark chocolate, unsweetened dutch process cocoa, sprinkles, salt, null, 1.0
Dessert, salt, cocoa, vanilla extract, unsweetened dutch process cocoa, whipped cream, honey, light coconut milk, avocado, dark chocolate, sprinkles, null, 1.0
Dessert, sprinkles, unsweetened dutch process cocoa, honey, light coconut milk, dark chocolate, salt, whipped cream, cocoa, vanilla extract, avocado, null, 1.0
Dessert, cocoa, honey, salt, avocado, light coconut milk, sprinkles, unsweetened dutch process cocoa, vanilla extract, whipped cream, dark chocolate, null, 1.0
Dessert, whipped cream, dark chocolate, light coconut milk, unsweetened dutch process cocoa, cocoa, vanilla extract, honey, sprinkles, avocado, salt, null, 1.0
Dessert, hazelnut butter, unsweetened vanilla almond milk, salt, erythritol, Dutch-processed cocoa powder, stevia extract, null, null, null, null, null, 0.75
Dessert, unsweetened vanilla almond milk, erythritol, stevia extract, hazelnut butter, salt, Dutch-processed cocoa powder, null, null, null, null, null, 0.75
Dessert, stevia extract, salt, hazelnut butter, Dutch-processed cocoa powder, unsweetened vanilla almond milk, erythritol, null, null, null, null, null, 0.75
Dessert, erythritol, hazelnut butter, stevia extract, unsweetened vanilla almond milk, Dutch-processed cocoa powder, salt, null, null, null, null, null, 0.75
Dessert, Dutch-processed cocoa powder, unsweetened vanilla almond milk, salt, stevia extract, erythritol, hazelnut butter, null, null, null, null, null, 0.75
Dessert, salt, Dutch-processed cocoa powder, erythritol, hazelnut butter, unsweetened vanilla almond milk, stevia extract, null, null, null, null, null, 0.75
Dessert, all-purpose flour, white sugar, corn starch, semi-sweet chocolate morsels, butter, salt, vanilla extract, confectioners sugar, null, null, null, 0.75
Dessert, corn starch, white sugar, vanilla extract, confectioners sugar, salt, butter, all-purpose flour, semi-sweet chocolate morsels, null, null, null, 0.75
Dessert, butter, vanilla extract, all-purpose flour, corn starch, salt, white sugar, confectioners sugar, semi-sweet chocolate morsels, null, null, null, 0.75
Dessert, confectioners sugar, semi-sweet chocolate morsels, white sugar, butter, vanilla extract, salt, corn starch, all-purpose flour, null, null, null, 0.75
Dessert, white sugar, confectioners sugar, vanilla extract, all-purpose flour, semi-sweet chocolate morsels, butter, salt, corn starch, null, null, null, 0.75
Dessert, salt, confectioners sugar, corn starch, all-purpose flour, butter, vanilla extract, white sugar, semi-sweet chocolate morsels, null, null, null, 0.75
Dessert, vanilla extract, white sugar, butter, all-purpose flour, corn starch, semi-sweet chocolate morsels, confectioners sugar, salt, null, null, null, 0.75
Dessert, semi-sweet chocolate morsels, salt, white sugar, vanilla extract, corn starch, confectioners sugar, all-purpose flour, butter, null, null, null, 0.75
Dessert, OREO® Cookies, coconut sugar, cacao powder, coconut milk, ice, espresso, null, null, null, null, null, 0.75
Dessert, cacao powder, espresso, coconut milk, OREO® Cookies, ice, coconut sugar, null, null, null, null, null, 0.75
Dessert, coconut sugar, ice, cacao powder, espresso, coconut milk, OREO® Cookies, null, null, null, null, null, 0.75
Dessert, coconut milk, cacao powder, coconut sugar, ice, espresso, OREO® Cookies, null, null, null, null, null, 0.75
Dessert, ice, espresso, coconut milk, coconut sugar, OREO® Cookies, cacao powder, null, null, null, null, null, 0.75
Dessert, espresso, ice, OREO® Cookies, cacao powder, coconut sugar, coconut milk, null, null, null, null, null, 0.75
Dessert, chocolate, corn flour, cocoa powder, cream, butter, grated coconut, coconut milk, silver balls, null, null, null, 0.5
Dessert, cream, grated coconut, butter, silver balls, cocoa powder, corn flour, coconut milk, chocolate, null, null, null, 0.5
Dessert, butter, chocolate, silver balls, corn flour, cocoa powder, grated coconut, cream, coconut milk, null, null, null, 0.5
Dessert, coconut milk, butter, chocolate, corn flour, grated coconut, cream, cocoa powder, silver balls, null, null, null, 0.5
Dessert, corn flour, silver balls, butter, cream, coconut milk, grated coconut, chocolate, cocoa powder, null, null, null, 0.5
Dessert, grated coconut, chocolate, coconut milk, butter, cocoa powder, corn flour, silver balls, cream, null, null, null, 0.5
Dessert, silver balls, corn flour, cream, cocoa powder, coconut milk, grated coconut, chocolate, butter, null, null, null, 0.5
Dessert, cocoa powder, chocolate, coconut milk, cream, corn flour, butter, silver balls, grated coconut, null, null, null, 0.5
Dessert, large egg yolks, dark rum, lady fingers, Frangelico, cocoa powder, brewed espresso, heavy cream, sugar, mascarpone, null, null, 1.0
Dessert, sugar, large egg yolks, Frangelico, lady fingers, brewed espresso, heavy cream, cocoa powder, dark rum, mascarpone, null, null, 1.0
Dessert, mascarpone, large egg yolks, dark rum, Frangelico, brewed espresso, lady fingers, cocoa powder, sugar, heavy cream, null, null, 1.0
Dessert, heavy cream, sugar, dark rum, brewed espresso, Frangelico, cocoa powder, large egg yolks, lady fingers, mascarpone, null, null, 1.0
Dessert, brewed espresso, Frangelico, large egg yolks, dark rum, mascarpone, sugar, lady fingers, heavy cream, cocoa powder, null, null, 1.0
Dessert, Frangelico, mascarpone, brewed espresso, lady fingers, dark rum, heavy cream, sugar, large egg yolks, cocoa powder, null, null, 1.0
Dessert, dark rum, large egg yolks, brewed espresso, lady fingers, sugar, mascarpone, Frangelico, cocoa powder, heavy cream, null, null, 1.0
Dessert, lady fingers, cocoa powder, brewed espresso, mascarpone, heavy cream, sugar, dark rum, large egg yolks, Frangelico, null, null, 1.0
Dessert, cocoa powder, brewed espresso, mascarpone, lady fingers, large egg yolks, Frangelico, dark rum, sugar, heavy cream, null, null, 1.0
Dessert, milk, water, stevia, salt, cocoa powder, chocolate syrup, graham crackers, marshmallows, sugar, null, null, 0.75
Dessert, water, marshmallows, stevia, cocoa powder, sugar, graham crackers, chocolate syrup, milk, salt, null, null, 0.75
Dessert, cocoa powder, marshmallows, sugar, water, chocolate syrup, milk, salt, graham crackers, stevia, null, null, 0.75
Dessert, chocolate syrup, graham crackers, stevia, milk, water, cocoa powder, sugar, salt, marshmallows, null, null, 0.75
Dessert, sugar, graham crackers, salt, chocolate syrup, marshmallows, stevia, milk, water, cocoa powder, null, null, 0.75
Dessert, stevia, salt, water, sugar, milk, chocolate syrup, graham crackers, cocoa powder, marshmallows, null, null, 0.75
Dessert, salt, graham crackers, sugar, cocoa powder, stevia, marshmallows, chocolate syrup, water, milk, null, null, 0.75
Dessert, graham crackers, chocolate syrup, cocoa powder, salt, milk, water, stevia, marshmallows, sugar, null, null, 0.75
Dessert, marshmallows, sugar, chocolate syrup, stevia, cocoa powder, water, milk, graham crackers, salt, null, null, 0.75
Dessert, coconut oil, sweetener, tahini, cocoa powder, walnut halves, null, null, null, null, null, null, 0.75
Dessert, cocoa powder, coconut oil, walnut halves, tahini, sweetener, null, null, null, null, null, null, 0.75
Dessert, sweetener, tahini, coconut oil, walnut halves, cocoa powder, null, null, null, null, null, null, 0.75
Dessert, tahini, walnut halves, coconut oil, sweetener, cocoa powder, null, null, null, null, null, null, 0.75
Dessert, walnut halves, tahini, sweetener, coconut oil, cocoa powder, null, null, null, null, null, null, 0.75
Dessert, ice, sugar, creamer, Silk Almond Milk, espresso, unsweetened cocoa powder, null, null, null, null, null, 0.75
Dessert, Silk Almond Milk, espresso, unsweetened cocoa powder, ice, sugar, creamer, null, null, null, null, null, 0.75
Dessert, espresso, creamer, unsweetened cocoa powder, ice, sugar, Silk Almond Milk, null, null, null, null, null, 0.75
Dessert, creamer, espresso, unsweetened cocoa powder, sugar, Silk Almond Milk, ice, null, null, null, null, null, 0.75
Dessert, unsweetened cocoa powder, Silk Almond Milk, sugar, espresso, ice, creamer, null, null, null, null, null, 0.75
Dessert, sugar, Silk Almond Milk, ice, espresso, unsweetened cocoa powder, creamer, null, null, null, null, null, 0.75
Dessert, dates, water, rolled oats, raisins, sea salt, walnuts, vanilla extract, unsweetened dutch process cocoa, null, null, null, 0.75
Dessert, raisins, dates, rolled oats, sea salt, unsweetened dutch process cocoa, water, walnuts, vanilla extract, null, null, null, 0.75
Dessert, walnuts, water, unsweetened dutch process cocoa, raisins, vanilla extract, rolled oats, dates, sea salt, null, null, null, 0.75
Dessert, unsweetened dutch process cocoa, walnuts, raisins, sea salt, rolled oats, dates, vanilla extract, water, null, null, null, 0.75
Dessert, rolled oats, sea salt, unsweetened dutch process cocoa, dates, walnuts, raisins, vanilla extract, water, null, null, null, 0.75
Dessert, vanilla extract, sea salt, rolled oats, walnuts, unsweetened dutch process cocoa, raisins, dates, water, null, null, null, 0.75
Dessert, sea salt, raisins, dates, vanilla extract, unsweetened dutch process cocoa, walnuts, water, rolled oats, null, null, null, 0.75
Dessert, water, rolled oats, sea salt, dates, raisins, unsweetened dutch process cocoa, walnuts, vanilla extract, null, null, null, 0.75
Dessert, black beans, large eggs, unsweetened almond milk, cocoa powder, baking powder, sugar, oil, balsamic vinegar, baking soda, ground coffee, semi-sweet chocolate morsels, 0.75
Dessert, large eggs, balsamic vinegar, baking soda, baking powder, black beans, unsweetened almond milk, semi-sweet chocolate morsels, oil, ground coffee, sugar, cocoa powder, 0.75
Dessert, cocoa powder, oil, black beans, large eggs, baking soda, ground coffee, balsamic vinegar, semi-sweet chocolate morsels, unsweetened almond milk, sugar, baking powder, 0.75
Dessert, sugar, baking powder, balsamic vinegar, black beans, cocoa powder, unsweetened almond milk, ground coffee, semi-sweet chocolate morsels, oil, baking soda, large eggs, 0.75
Dessert, oil, large eggs, cocoa powder, balsamic vinegar, sugar, black beans, ground coffee, baking powder, baking soda, semi-sweet chocolate morsels, unsweetened almond milk, 0.75
Dessert, unsweetened almond milk, cocoa powder, balsamic vinegar, semi-sweet chocolate morsels, oil, baking powder, ground coffee, large eggs, black beans, sugar, baking soda, 0.75
Dessert, balsamic vinegar, unsweetened almond milk, black beans, baking soda, ground coffee, baking powder, large eggs, oil, sugar, cocoa powder, semi-sweet chocolate morsels, 0.75
Dessert, baking powder, balsamic vinegar, large eggs, baking soda, ground coffee, unsweetened almond milk, oil, cocoa powder, sugar, black beans, semi-sweet chocolate morsels, 0.75
Dessert, baking soda, ground coffee, baking powder, cocoa powder, black beans, semi-sweet chocolate morsels, balsamic vinegar, oil, large eggs, sugar, unsweetened almond milk, 0.75
Dessert, ground coffee, baking powder, semi-sweet chocolate morsels, baking soda, large eggs, oil, black beans, unsweetened almond milk, sugar, cocoa powder, balsamic vinegar, 0.75
Dessert, semi-sweet chocolate morsels, oil, unsweetened almond milk, black beans, large eggs, cocoa powder, baking soda, ground coffee, sugar, balsamic vinegar, baking powder, 0.75
Dessert, unsalted butter, sugar, semisweet chocolate, honey, dark chocolate cocoa powder, boiling water, salt, null, null, null, null, 1.0
Dessert, semisweet chocolate, boiling water, salt, unsalted butter, honey, dark chocolate cocoa powder, sugar, null, null, null, null, 1.0
Dessert, dark chocolate cocoa powder, sugar, honey, boiling water, semisweet chocolate, unsalted butter, salt, null, null, null, null, 1.0
Dessert, sugar, semisweet chocolate, boiling water, salt, dark chocolate cocoa powder, honey, unsalted butter, null, null, null, null, 1.0
Dessert, honey, boiling water, semisweet chocolate, dark chocolate cocoa powder, salt, unsalted butter, sugar, null, null, null, null, 1.0
Dessert, boiling water, unsalted butter, sugar, honey, semisweet chocolate, dark chocolate cocoa powder, salt, null, null, null, null, 1.0
Dessert, salt, boiling water, honey, unsalted butter, sugar, semisweet chocolate, dark chocolate cocoa powder, null, null, null, null, 1.0
Dessert, bananas, unsalted dry roast peanuts, pie crust, unsweetened cocoa powder, pure vanilla extract, dark chocolate, light coconut milk, null, null, null, null, 0.5
Dessert, unsweetened cocoa powder, dark chocolate, light coconut milk, pure vanilla extract, pie crust, unsalted dry roast peanuts, bananas, null, null, null, null, 0.5
Dessert, light coconut milk, dark chocolate, pie crust, bananas, unsweetened cocoa powder, unsalted dry roast peanuts, pure vanilla extract, null, null, null, null, 0.5
Dessert, pure vanilla extract, pie crust, unsalted dry roast peanuts, dark chocolate, bananas, unsweetened cocoa powder, light coconut milk, null, null, null, null, 0.5
Dessert, pie crust, unsalted dry roast peanuts, pure vanilla extract, unsweetened cocoa powder, light coconut milk, bananas, dark chocolate, null, null, null, null, 0.5
Dessert, unsalted dry roast peanuts, light coconut milk, bananas, pure vanilla extract, pie crust, unsweetened cocoa powder, dark chocolate, null, null, null, null, 0.5
Dessert, dark chocolate, pie crust, light coconut milk, pure vanilla extract, bananas, unsweetened cocoa powder, unsalted dry roast peanuts, null, null, null, null, 0.5
